account_external_id,account_type,display_name,upload_external_id,metadata_title,metadata_genre,metadata_duration_seconds,metadata_bitrate,metadata_format,metadata_collaborators,metadata_album,metadata_year,content_ref,fingerprints_audio_hash,fingerprints_perceptual_hash,device_context_device_hash,device_context_ip,device_context_user_agent,expected_category,profile_type
acc_6179cb666722439eae4cc664db68cc84,Artist,Roberta Hughes,upl_806c7eb6d12041ad9ee10b38eea5734e,Hush Aurora,Ambient,241,256,flac,[],Waves Sleep Calm,2018,7943c5f1-fd37-49cf-8641-cf37b813cb57,543375ed6215655eaa897c421c94c741b94a76f9,8711326d0427fcc928f34544b4948073,349fbab062bc9d483876fc8c01f2182e,210.41.114.168,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/122.0.0.0 Safari/537.36",legit,normal_user
acc_97735c0ad829472d9ba9c4101ba6f7fc,Artist,Boy Again Lab,upl_2ddeb7e1880140d2b4c5504172d9280f,Ocean Soft Night,Ambient,39,128,mp3,[],Single,2026,2045550d-3b5f-4ae4-82e1-35b70f496a45,a387ef70ada4be78243ff38b9caab315a91a4953,f137f5d8d1815534d3e3e5ff0099c88d,6143e2cac0bce48564a2affee1e8048e,136.218.109.31,AppleCoreMedia/1.0.0.21D50 (iPhone; U; CPU OS 17_3 like Mac OS X; en_us),fraud,bot_farm
acc_20556771a37c452f8e3a50b7a5faf339,Artist,Course Out Records,upl_655f688dbd824663b392940060d9add7,Hiss Feedback Static Fragment Session 11,Noise,241,128,flac,[],Machine Vol. 51,2025,c693fbe6-03fc-4a4d-9d23-0f840e8a9886,00a73a83a563f947b0b17ab7b2c9712ee223b557,1cf045051e9b67f041d3c3a2a7cae316,c4bdd97afa46de7133e19ffb6ab0a10c,208.94.13.34,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",fraud,bot_farm
acc_6179cb666722439eae4cc664db68cc84,Artist,Roberta Hughes,upl_b6177b90b02442c9b3207d909a7e1093,Calm Sleep Drone Ocean,Ambient,303,320,flac,[],Stillness Calm Meditation Fog: Meditation,2024,90ccf06d-7ae5-4895-997b-2083a9fcfb2e,a9da78f771ede3fe99065c23ac811ae9e1515f98,b955ed2fd6611eccc34449975a96e121,349fbab062bc9d483876fc8c01f2182e,194.155.193.170,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/122.0.0.0 Safari/537.36",legit,normal_user
acc_4f4d86f9ac8a4e72a80e14cf65481a26,Artist,Resource,upl_eb249427456b48b19f043c7a578c0874,Night Meditation Pad Bloom (feat. Warren Carr),Ambient,313,256,wav,[],Ember Ocean Sleep,2019,152abc79-a761-421c-b34c-287a1c7e4af1,3b96f15cf9f236c7879d425a718a07d05ca519d9,21e52826c67d22c4b009982fbea4118d,2fd413532449e3dfb101fcb16cdee3e9,67.129.140.152,Spotify/1.2.32 (Mac OS X; Darwin 22.6.0),legit,normal_user
acc_c5ac3c2be5414baa88a78264de45202c,Artist,Company Appear,upl_19f08eab390a4796bb5ba5f209842e73,Bass Mic (Instrumental),Hip-Hop,157,192,flac,"[""Julia Patel""]",Hustle Bass,2019,28f34b85-14d5-46d6-8f4a-3eb560ee5605,5e3f71a6b81fa99f8b9271baf5bdd109a9ee5951,ba16f3ea8ad64503a7c5b8f3caf198d4,e95c9af3de6a1c6434ec603cb5028842,211.163.3.15,python-requests/2.31.0,legit,normal_user
acc_5f7744fe0c524083a8c20c85c0435dba,Artist,Ask Sounds,upl_2933a20beb2e4f61838c18556ef08cd4,Stillness Ember (feat. Amy Huang),Ambient,545,128,mp3,[],Single,2024,d16c988d-37b6-4833-8c5b-97f0ea8956fd,b05c6a4fe23d3376c1d5ef30a0839999a7d232f6,89d7ae2f4cd7355ce9fb01f111afa0ca,9fa7a9c92b8366e263cbac5405cecb6b,39.253.38.146,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",fraud,bot_farm
acc_7d12dfb4266e48dd94c629214c36d1e1,Artist,Ms. Rebecca Rodriguez,upl_013f58b746204e0a8bd451b4f9e126b9,Hush Drone Stars,Ambient,517,256,flac,[],Single,2021,2b13ec86-b2aa-4223-9e3f-863383599bc3,dce08fa1ba91feffba6a6ee141762a06935a2465,e2b6fa4753887c362350724fae00e092,2a2ca6b8f6280607d73388418625ecbd,33.2.142.17,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",legit,normal_user
acc_56b279362b6d46bfbc975d4caf1df239,Artist,Consider Deep,upl_325672a4dd56406c9bd858ebf2f0caa5,Soft Waves,Ambient,321,256,mp3,[],Single,2025,5842aac8-3caf-484f-847a-aaff03a52e2d,b62fa1926b8d35a33b93a18cd8f58371649d8376,a362e1ac52743d461937e61362aaa2f1,02eaf8dfacfaca6aea35a67ae0f38255,209.202.62.24,Spotify/1.2.32 (Mac OS X; Darwin 22.6.0),fraud,bot_farm
acc_4c9c1b60c8cd4c7191d01e9d34d8a6f5,Artist,Easy Official,upl_dcb54abbacb04261b9253fe2d676b50f,Ocean Calm,Ambient,349,256,flac,[],Bloom Drone EP,2020,36bace54-52ad-4858-a7d5-0dfee412ccc3,577e6eb2f3e972c88ece8ce673cae8964098125f,7295553275adf621e2af92c885575c50,2767bb37060c5213d87b2ccc4b7e14ab,108.101.204.44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",legit,normal_user
acc_a268e4296f0d4f21b3a32d38c66843ff,Artist,Away Real Lab,upl_1ef93d3ecf42476ba44c9f798bcbc115,Static Glitch Signal Feedback (Acoustic),Noise,125,128,mp3,[],Feedback Hiss Fragment,2024,03960fb5-37fc-44d9-975c-99cbe741754d,91665c85fe44c79dfb2fd18ff0df7c8e72e8d2c7,cd70f05187496495249d24120fd79f6a,37a4e847b57fabc5627b8e2740499453,80.208.194.130,AppleCoreMedia/1.0.0.21D50 (iPhone; U; CPU OS 17_3 like Mac OS X; en_us),fraud,bot_farm
acc_a268e4296f0d4f21b3a32d38c66843ff,Artist,Away Real Lab,upl_1ab8ca50853f4f8f97a3ace61b32a077,Distortion Texture Static Hiss (Live) Phase 6,Noise,44,128,mp3,[],Feedback Static,2023,5743b149-626b-48f8-9f94-d6f46e54a66e,2c20075ee06c5ab4168aba32e9b4e86650cbed7a,6d4b6cc1af24c746a27502e398993a65,37a4e847b57fabc5627b8e2740499453,80.208.194.197,AppleCoreMedia/1.0.0.21D50 (iPhone; U; CPU OS 17_3 like Mac OS X; en_us),fraud,bot_farm
acc_6179cb666722439eae4cc664db68cc84,Artist,Roberta Hughes,upl_93f1adb056a44f9d9b4b1fe84ab67ae2,01 Drone Fog Ocean Ember,Ambient,257,192,mp3,[],Waves Sleep Calm,2018,1fc83ed7-9fa7-41d1-a180-c6033ee60817,79055cdac755e74c83015c9c25f92e5a7eb12c97,d9a3f5b8cb40d45d8531a29e89099cd6,349fbab062bc9d483876fc8c01f2182e,194.155.193.249,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/122.0.0.0 Safari/537.36",legit,normal_user
acc_5f7744fe0c524083a8c20c85c0435dba,Artist,Ask Sounds,upl_6596e50eabdc492ca46c70e7bf48df52,Forest Fog Stillness Stars,Ambient,262,320,mp3,[],Dawn Vol. 15,2025,767bd698-baf4-48b6-88bb-69d917f5f39d,2f95d7327e562683a3fe9f3b8ad475284dca2cd8,b31425db869ccc54313dc93006580a09,9fa7a9c92b8366e263cbac5405cecb6b,39.253.38.51,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",fraud,bot_farm
acc_cdf2de16f1d74098bf44a11413094a7a,Artist,Benjamin Smith,upl_f2772471c5454b4594dbf2ceb772f3ea,Verse Flow Cipher Rhythm (feat. Molly Cook),Hip-Hop,236,320,flac,"[""Alexis Giles"", ""Autumn Key""]",Single,2026,ad0204ee-c1c8-4625-bf47-e75175d36a51,64b7b663ac216bdfe77780fa1103cc7dd8000785,abbaee3e7c0e8c86fea0c2e344060737,20f4d31f08bf817a616e442fbaa9afc3,222.135.108.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",legit,normal_user
acc_0e264121f49d49ebbafb07b9648a5557,Artist,Brent Rodgers,upl_5fd93581e4fe4e12b5cf45cab4581b84,Bloom Drone Forest,Ambient,301,320,wav,[],Forest Meditation,2014,d464ceb1-a776-4e78-9bb7-a86e0a19be67,e1f5337ce1a9f5fcbf8d835112c41d945fb769e6,989edb45746506b3955f94dd126caf52,2f5c9195bce884ef7d1d2e76b5a02892,219.80.172.105,Spotify/1.2.32 (Mac OS X; Darwin 22.6.0),legit,normal_user
acc_778b6497b4e643cf96a52cb49589980e,Artist,Christian Leblanc,upl_8340f5319af843dab99c370fbf54ff98,Aurora Ember Bloom Hush,Ambient,150,320,flac,"[""Danielle Reid""]",Waves Aurora,2026,236d2e3d-fe5f-44ce-9f9a-6e1bb09fbcc2,0fa5190ff9e97fd52e53809bf3e741b295744637,9dd0e52c0885a07a2ba1563fa1cffc93,16df998523d748f945ce92b8ab064322,69.118.156.131,Spotify/1.2.32 (Mac OS X; Darwin 22.6.0),legit,normal_user
acc_2c2256221abf4fd9be242f8f6da34782,Artist,Strategy Hope,upl_211602404e9546deb22862ba35b88d51,Crew Hustle,Hip-Hop,194,320,mp3,[],Beats Flow Mic: Vibe,2021,a60a2c9c-4261-4f4d-aa90-d0d1fb38b829,da9076f906534673e31f0913ac84f543559efd5b,e52b3b08b667d6498d921511a30aa3a8,9b65d60aa62f2e08662c741bc0c65d45,2.249.196.80,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",legit,normal_user
acc_7b0255c9bc2e4bd89f3672a3944ff508,Artist,Box Assume,upl_eac98a5840a6413b92c78c2b5258ced4,09 Glitch Fragment (Instrumental),Noise,137,256,flac,[],Static Signal Glitch Feedback,2025,63fc9799-e3e8-4f82-a7f6-f6a81f8357ad,30f8c3e1cdc974e4eadb8053876627e9f7017045,ee9ae30488434ec98e2e71adb85ed2a7,b776514397b378be909cac0accaeb585,194.108.246.72,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",fraud,bot_farm
acc_ba3de38a8e1946c6805d0c5cea1e2bf5,Artist,Training Step Sounds,upl_560b440e27b94b5fb73f3b528a10d16f,9. Signal Distortion Machine Texture,Noise,128,128,mp3,[],Texture Static Glitch Fragment,2025,ad78c16e-8708-414d-a648-fb483253d62f,0a401c3ee4afa9f7c0a929df2e88cb773a73ef5f,be2ae10309f828806a2b62ccd024233a,7746bf7b8cd13a89ce939edca3932fe4,50.133.85.36,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",fraud,bot_farm
acc_ee8f82c765ca4ece9db7ecc8301684b9,Artist,Woman Records,upl_25f217ad4ca34f2c8fe51c050cca90f5,Track 706,Ambient,31,128,mp3,[],Aurora Calm Ember,2026,bdfb52d0-9d27-4cc7-882f-dfe3fc67a186,5b91c406bd1412df80749d40e8cd38c1b6e7062b,8970140cdcb29d74aa67e5e289425f5c,a8801cc7c72f9872cb4c616d0903e14c,216.205.10.49,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",fraud,bot_farm
acc_5d5111764eff4d699c86f32c057384e9,Artist,Full Realize Studio,upl_1f7cefdcc65e41c4a219f73207067516,01/20 Hiss Distortion Machine,Noise,129,192,mp3,[],Hiss Signal,2022,697c960e-5887-46f8-bb29-bbe23176ff3e,521e8d1cc5e282801015746380f8ffc9e723a311,afb57ad5eceb3361992fecbef64d48e9,c8b6a61d82a3ef8e85d172aa1c13f0fd,70.48.153.86,python-requests/2.31.0,fraud,bot_farm
